Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,ChanceOfRain,BaseDemand,SignBenefit,DemandMultiplier,AdjUnits,CostPerGlass,CostPerSign,Income,Expenses
708,Sunny,4,0,4,4,-0.04000000000000001,-1403.9399999999994,False,False,False,1.0,0,44.4,0.0,1.0,44,5,0.15,0.16,0.2
709,Cloudy,6,3,73,42,-1.5799999999999996,-1405.5199999999993,False,False,False,0.6,40,39.6,0.7768698398515702,1.066121903910942,42,5,0.15,2.52,4.1
710,Cloudy,11,6,13,13,-0.11999999999999988,-1405.6399999999992,False,False,False,0.7,30,24.793388429752067,0.950212931632136,1.3651490521424952,33,5,0.15,1.43,1.5499999999999998
711,Sunny,2,7,107,96,-4.4799999999999995,-1410.1199999999992,False,False,False,1.0,0,49.2,0.9698026165776815,1.9698026165776814,96,5,0.15,1.92,6.3999999999999995
712,Sunny,0,2,139,88,-7.25,-1417.3699999999992,False,False,False,1.0,0,54.0,0.6321205588285577,1.6321205588285577,88,5,0.15,0.0,7.25
713,Hot,9,4,135,120,3.450000000000001,-1413.9199999999992,False,False,False,2.0,0,32.4,0.8646647167633873,3.7293294335267744,120,5,0.15,10.8,7.35
714,Hot,13,7,57,57,3.51,-1410.4099999999992,False,False,False,2.0,0,17.75147928994083,0.9698026165776815,3.939605233155363,69,5,0.15,7.41,3.9000000000000004
715,Cloudy,11,9,86,29,-2.4599999999999995,-1412.8699999999992,False,False,False,0.6,40,24.793388429752067,0.9888910034617577,1.1933346020770546,29,5,0.15,3.19,5.6499999999999995
716,Sunny,3,9,36,36,-2.07,-1414.9399999999991,False,False,False,1.0,0,46.8,0.9888910034617577,1.9888910034617577,93,5,0.15,1.08,3.15
717,Sunny,11,5,53,47,1.77,-1413.1699999999992,False,False,False,1.0,0,24.793388429752067,0.9179150013761012,1.9179150013761013,47,5,0.15,5.17,3.4
718,Hot,3,1,148,130,-3.650000000000001,-1416.8199999999993,False,False,False,2.0,0,46.8,0.3934693402873666,2.786938680574733,130,5,0.15,3.9,7.550000000000001
719,Cloudy,6,3,126,28,-5.07,-1421.8899999999992,False,False,False,0.4,60,39.6,0.7768698398515702,0.7107479359406281,28,5,0.15,1.68,6.75
720,Sunny,6,2,5,0,-0.55,-1422.4399999999991,False,True,False,0.1,0,39.6,0.6321205588285577,0.16321205588285578,0,5,0.15,0.0,0.55
721,Cloudy,1,5,127,0,-7.1,-1429.539999999999,True,False,False,0.5,50,51.6,0.9179150013761012,0.9589575006880506,0,5,0.15,0.0,7.1
722,Sunny,8,6,102,67,-0.6399999999999997,-1430.1799999999992,False,False,True,1.0,0,34.8,0.950212931632136,1.950212931632136,67,5,0.15,5.36,6.0
723,Hot,12,3,68,68,4.3100000000000005,-1425.8699999999992,False,False,False,2.0,0,20.833333333333332,0.7768698398515702,3.55373967970314,74,5,0.15,8.16,3.8499999999999996
724,Sunny,4,1,122,61,-3.81,-1429.6799999999992,False,False,False,1.0,0,44.4,0.3934693402873666,1.3934693402873666,61,5,0.15,2.44,6.25
725,Sunny,3,8,1,0,-1.25,-1430.9299999999992,False,True,False,0.1,0,46.8,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,1.25
726,Cloudy,7,5,4,4,-0.6699999999999999,-1431.5999999999992,False,False,False,0.30000000000000004,70,37.2,0.9179150013761012,0.5753745004128304,21,5,0.15,0.28,0.95
727,Sunny,10,5,32,32,0.8500000000000001,-1430.7499999999993,False,False,False,1.0,0,30.0,0.9179150013761012,1.9179150013761013,57,5,0.15,3.2,2.35
728,Sunny,1,9,84,84,-4.71,-1435.4599999999994,False,False,False,1.0,0,51.6,0.9888910034617577,1.9888910034617577,102,5,0.15,0.84,5.55
729,Hot,7,6,114,114,1.3800000000000008,-1434.0799999999992,False,False,False,2.0,0,37.2,0.950212931632136,3.900425863264272,145,5,0.15,7.98,6.6
730,Cloudy,6,2,100,25,-3.8,-1437.8799999999992,False,False,False,0.4,60,39.6,0.6321205588285577,0.6528482235314231,25,5,0.15,1.5,5.3
731,Sunny,1,7,110,101,-5.54,-1443.4199999999992,False,False,False,1.0,0,51.6,0.9698026165776815,1.9698026165776814,101,5,0.15,1.01,6.55
732,Cloudy,5,3,35,29,-0.7500000000000002,-1444.1699999999992,False,False,False,0.4,60,42.0,0.7768698398515702,0.7107479359406281,29,5,0.15,1.45,2.2
733,Sunny,9,0,26,26,1.0399999999999998,-1443.1299999999992,False,False,True,1.0,0,32.4,0.0,1.0,32,5,0.15,2.34,1.3
734,Sunny,11,3,99,44,-0.5600000000000005,-1443.6899999999991,False,False,False,1.0,0,24.793388429752067,0.7768698398515702,1.77686983985157,44,5,0.15,4.84,5.4
735,Sunny,5,9,53,53,-1.35,-1445.039999999999,False,False,False,1.0,0,42.0,0.9888910034617577,1.9888910034617577,83,5,0.15,2.65,4.0
736,Sunny,12,5,2,2,-0.61,-1445.649999999999,False,False,False,1.0,0,20.833333333333332,0.9179150013761012,1.9179150013761013,39,5,0.15,0.24,0.85
737,Sunny,2,8,146,97,-6.5600000000000005,-1452.209999999999,False,False,False,1.0,0,49.2,0.9816843611112658,1.9816843611112658,97,5,0.15,1.94,8.5
738,Cloudy,1,8,36,0,-3.0,-1455.209999999999,True,False,False,0.7,30,51.6,0.9816843611112658,1.387179052777886,0,5,0.15,0.0,3.0
739,Sunny,1,4,31,31,-1.8399999999999999,-1457.0499999999988,False,False,False,1.0,0,51.6,0.8646647167633873,1.8646647167633872,96,5,0.15,0.31,2.15
740,Sunny,3,9,7,7,-1.4899999999999998,-1458.5399999999988,False,False,False,1.0,0,46.8,0.9888910034617577,1.9888910034617577,93,5,0.15,0.21,1.6999999999999997
741,Sunny,3,4,119,87,-3.94,-1462.4799999999989,False,False,True,1.0,0,46.8,0.8646647167633873,1.8646647167633872,87,5,0.15,2.61,6.55
742,Sunny,9,0,4,4,0.15999999999999998,-1462.3199999999988,False,False,False,1.0,0,32.4,0.0,1.0,32,5,0.15,0.36,0.2
743,Cloudy,13,6,122,20,-4.4,-1466.719999999999,False,False,False,0.6,40,17.75147928994083,0.950212931632136,1.1701277589792816,20,5,0.15,2.6,7.0
744,Sunny,7,3,14,14,-0.16999999999999993,-1466.889999999999,False,False,False,1.0,0,37.2,0.7768698398515702,1.77686983985157,66,5,0.15,0.98,1.15
745,Sunny,0,5,74,74,-4.45,-1471.339999999999,False,False,False,1.0,0,54.0,0.9179150013761012,1.9179150013761013,103,5,0.15,0.0,4.45
746,Cloudy,1,5,79,49,-4.21,-1475.549999999999,False,False,False,0.5,50,51.6,0.9179150013761012,0.9589575006880506,49,5,0.15,0.49,4.7
747,Sunny,11,5,49,47,1.9699999999999998,-1473.579999999999,False,False,False,1.0,0,24.793388429752067,0.9179150013761012,1.9179150013761013,47,5,0.15,5.17,3.2
748,Sunny,7,9,22,22,-0.9100000000000001,-1474.489999999999,False,False,False,1.0,0,37.2,0.9888910034617577,1.9888910034617577,73,5,0.15,1.54,2.45
749,Sunny,9,8,28,28,-0.07999999999999963,-1474.569999999999,False,False,False,1.0,0,32.4,0.9816843611112658,1.9816843611112658,64,5,0.15,2.52,2.5999999999999996
750,Sunny,4,7,126,87,-3.8699999999999997,-1478.439999999999,False,False,True,1.0,0,44.4,0.9698026165776815,1.9698026165776814,87,5,0.15,3.48,7.35
751,Cloudy,7,7,93,0,-5.7,-1484.139999999999,True,False,False,0.30000000000000004,70,37.2,0.9698026165776815,0.5909407849733045,0,5,0.15,0.0,5.7
752,Sunny,12,3,85,37,-0.2599999999999998,-1484.399999999999,False,False,True,1.0,0,20.833333333333332,0.7768698398515702,1.77686983985157,37,5,0.15,4.44,4.7
753,Cloudy,12,0,97,6,-4.13,-1488.529999999999,False,False,False,0.30000000000000004,70,20.833333333333332,0.0,0.30000000000000004,6,5,0.15,0.72,4.85
754,Hot,3,9,69,69,-2.73,-1491.259999999999,False,False,False,2.0,0,46.8,0.9888910034617577,3.9777820069235155,186,5,0.15,2.07,4.8
755,Sunny,7,2,69,60,0.4500000000000002,-1490.809999999999,False,False,False,1.0,0,37.2,0.6321205588285577,1.6321205588285577,60,5,0.15,4.2,3.75
756,Sunny,9,7,68,63,1.2199999999999998,-1489.589999999999,False,False,False,1.0,0,32.4,0.9698026165776815,1.9698026165776814,63,5,0.15,5.67,4.45
757,Hot,1,6,31,31,-2.14,-1491.729999999999,False,False,False,2.0,0,51.6,0.950212931632136,3.900425863264272,201,5,0.15,0.31,2.45
758,Hot,13,6,103,69,2.92,-1488.809999999999,False,False,False,2.0,0,17.75147928994083,0.950212931632136,3.900425863264272,69,5,0.15,8.97,6.050000000000001
759,Sunny,0,3,134,95,-7.15,-1495.9599999999991,False,False,True,1.0,0,54.0,0.7768698398515702,1.77686983985157,95,5,0.15,0.0,7.15
760,Sunny,8,9,73,0,-5.0,-1500.9599999999991,False,True,False,0.1,0,34.8,0.9888910034617577,0.1988891003461758,0,5,0.15,0.0,5.0
761,Sunny,11,9,74,49,0.33999999999999986,-1500.6199999999992,False,False,False,1.0,0,24.793388429752067,0.9888910034617577,1.9888910034617577,49,5,0.15,5.39,5.05
762,Sunny,11,6,33,33,1.08,-1499.5399999999993,False,False,False,1.0,0,24.793388429752067,0.950212931632136,1.950212931632136,48,5,0.15,3.63,2.55
763,Cloudy,1,9,122,30,-7.1499999999999995,-1506.6899999999994,False,False,False,0.30000000000000004,70,51.6,0.9888910034617577,0.5966673010385274,30,5,0.15,0.3,7.449999999999999
764,Sunny,13,7,124,34,-2.83,-1509.5199999999993,False,False,False,1.0,0,17.75147928994083,0.9698026165776815,1.9698026165776814,34,5,0.15,4.42,7.25
765,Cloudy,0,4,114,50,-6.3,-1515.8199999999993,False,False,False,0.5,50,54.0,0.8646647167633873,0.9323323583816936,50,5,0.15,0.0,6.3
766,Sunny,9,5,131,62,-1.7199999999999998,-1517.5399999999993,False,False,False,1.0,0,32.4,0.9179150013761012,1.9179150013761013,62,5,0.15,5.58,7.3
767,Sunny,11,3,100,44,-0.6100000000000003,-1518.1499999999992,False,False,True,1.0,0,24.793388429752067,0.7768698398515702,1.77686983985157,44,5,0.15,4.84,5.45
768,Sunny,10,1,11,11,0.4,-1517.749999999999,False,True,True,0.1,0,30.0,0.3934693402873666,0.13934693402873666,11,5,0.15,1.1,0.7000000000000001
769,Hot,11,3,59,59,3.09,-1514.6599999999992,False,False,False,2.0,0,24.793388429752067,0.7768698398515702,3.55373967970314,88,5,0.15,6.49,3.4000000000000004
770,Sunny,7,0,126,37,-3.71,-1518.3699999999992,False,False,False,1.0,0,37.2,0.0,1.0,37,5,0.15,2.59,6.3
771,Sunny,4,2,74,72,-1.12,-1519.489999999999,False,False,False,1.0,0,44.4,0.6321205588285577,1.6321205588285577,72,5,0.15,2.88,4.0
772,Hot,9,3,41,41,1.19,-1518.299999999999,False,False,False,2.0,0,32.4,0.7768698398515702,3.55373967970314,115,5,0.15,3.69,2.5
773,Cloudy,4,5,28,25,-1.15,-1519.4499999999991,False,False,False,0.30000000000000004,70,44.4,0.9179150013761012,0.5753745004128304,25,5,0.15,1.0,2.15
774,Sunny,0,6,134,105,-7.6,-1527.049999999999,False,False,False,1.0,0,54.0,0.950212931632136,1.950212931632136,105,5,0.15,0.0,7.6
775,Cloudy,8,1,32,29,0.5699999999999998,-1526.479999999999,False,False,False,0.6,40,34.8,0.3934693402873666,0.83608160417242,29,5,0.15,2.32,1.75
776,Sunny,5,1,147,58,-4.6,-1531.079999999999,False,False,False,1.0,0,42.0,0.3934693402873666,1.3934693402873666,58,5,0.15,2.9,7.5
777,Cloudy,7,2,62,18,-2.1399999999999997,-1533.2199999999991,False,False,False,0.30000000000000004,70,37.2,0.6321205588285577,0.4896361676485674,18,5,0.15,1.26,3.4
778,Sunny,13,3,54,31,0.8799999999999999,-1532.339999999999,False,False,True,1.0,0,17.75147928994083,0.7768698398515702,1.77686983985157,31,5,0.15,4.03,3.1500000000000004
779,Sunny,6,1,21,21,0.06000000000000005,-1532.279999999999,False,False,True,1.0,0,39.6,0.3934693402873666,1.3934693402873666,55,5,0.15,1.26,1.2
780,Sunny,5,2,49,49,-0.2999999999999998,-1532.579999999999,False,False,False,1.0,0,42.0,0.6321205588285577,1.6321205588285577,68,5,0.15,2.45,2.75
781,Sunny,0,4,126,100,-6.8999999999999995,-1539.479999999999,False,False,False,1.0,0,54.0,0.8646647167633873,1.8646647167633872,100,5,0.15,0.0,6.8999999999999995
782,Hot,0,2,23,23,-1.45,-1540.9299999999992,False,False,False,2.0,0,54.0,0.6321205588285577,3.2642411176571153,176,5,0.15,0.0,1.45
783,Cloudy,9,8,27,0,-2.55,-1543.479999999999,True,False,False,0.6,40,32.4,0.9816843611112658,1.1890106166667593,0,5,0.15,0.0,2.55
784,Sunny,1,8,43,43,-2.9199999999999995,-1546.3999999999992,False,False,False,1.0,0,51.6,0.9816843611112658,1.9816843611112658,102,5,0.15,0.43,3.3499999999999996
785,Sunny,9,5,3,3,-0.63,-1547.0299999999993,False,False,False,1.0,0,32.4,0.9179150013761012,1.9179150013761013,62,5,0.15,0.27,0.9
786,Sunny,13,3,22,22,1.3099999999999998,-1545.7199999999993,False,False,False,1.0,0,17.75147928994083,0.7768698398515702,1.77686983985157,31,5,0.15,2.86,1.55
787,Cloudy,6,6,134,38,-5.32,-1551.0399999999993,False,False,False,0.5,50,39.6,0.950212931632136,0.975106465816068,38,5,0.15,2.28,7.6
788,Sunny,12,2,109,34,-1.67,-1552.7099999999994,False,False,False,1.0,0,20.833333333333332,0.6321205588285577,1.6321205588285577,34,5,0.15,4.08,5.75
789,Sunny,13,5,128,128,9.49,-1543.2199999999993,False,True,True,0.1,0,17.75147928994083,0.9179150013761012,0.19179150013761015,128,5,0.15,16.64,7.15
790,Sunny,6,1,54,54,0.3900000000000001,-1542.8299999999992,False,False,False,1.0,0,39.6,0.3934693402873666,1.3934693402873666,55,5,0.15,3.24,2.85
791,Sunny,0,5,94,94,-5.45,-1548.2799999999993,False,False,True,1.0,0,54.0,0.9179150013761012,1.9179150013761013,103,5,0.15,0.0,5.45
792,Sunny,9,7,126,63,-1.6799999999999997,-1549.9599999999994,False,False,False,1.0,0,32.4,0.9698026165776815,1.9698026165776814,63,5,0.15,5.67,7.35
793,Sunny,6,2,79,64,-0.41000000000000014,-1550.3699999999994,False,False,False,1.0,0,39.6,0.6321205588285577,1.6321205588285577,64,5,0.15,3.84,4.25
794,Cloudy,5,9,105,25,-5.35,-1555.7199999999993,False,False,False,0.30000000000000004,70,42.0,0.9888910034617577,0.5966673010385274,25,5,0.15,1.25,6.6
795,Sunny,0,5,142,103,-7.85,-1563.5699999999993,False,False,False,1.0,0,54.0,0.9179150013761012,1.9179150013761013,103,5,0.15,0.0,7.85
796,Sunny,4,8,63,0,-4.35,-1567.9199999999992,False,True,False,0.1,0,44.4,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,4.35
797,Hot,6,0,66,66,0.6600000000000001,-1567.259999999999,False,False,False,2.0,0,39.6,0.0,2.0,79,5,0.15,3.96,3.3
798,Sunny,5,9,55,55,-1.3499999999999996,-1568.609999999999,False,False,False,1.0,0,42.0,0.9888910034617577,1.9888910034617577,83,5,0.15,2.75,4.1
799,Sunny,5,7,123,0,-7.2,-1575.809999999999,False,True,False,0.1,0,42.0,0.9698026165776815,0.19698026165776816,0,5,0.15,0.0,7.2
800,Sunny,8,6,113,67,-1.1900000000000004,-1576.999999999999,False,False,False,1.0,0,34.8,0.950212931632136,1.950212931632136,67,5,0.15,5.36,6.550000000000001
801,Sunny,11,3,5,5,-0.1499999999999999,-1577.1499999999992,False,False,False,1.0,0,24.793388429752067,0.7768698398515702,1.77686983985157,44,5,0.15,0.55,0.7
802,Sunny,1,1,42,42,-1.83,-1578.979999999999,False,False,True,1.0,0,51.6,0.3934693402873666,1.3934693402873666,71,5,0.15,0.42,2.25
803,Cloudy,3,7,8,8,-1.2100000000000002,-1580.1899999999991,False,False,False,0.30000000000000004,70,46.8,0.9698026165776815,0.5909407849733045,27,5,0.15,0.24,1.4500000000000002
804,Cloudy,4,7,78,52,-2.87,-1583.059999999999,False,False,False,0.6,40,44.4,0.9698026165776815,1.1818815699466088,52,5,0.15,2.08,4.95
805,Sunny,12,2,130,34,-2.7199999999999998,-1585.779999999999,False,False,False,1.0,0,20.833333333333332,0.6321205588285577,1.6321205588285577,34,5,0.15,4.08,6.8
806,Sunny,1,6,53,0,-3.55,-1589.329999999999,False,True,False,0.1,0,51.6,0.950212931632136,0.1950212931632136,0,5,0.15,0.0,3.55
807,Sunny,10,2,149,0,-7.75,-1597.079999999999,False,True,False,0.1,0,30.0,0.6321205588285577,0.16321205588285578,0,5,0.15,0.0,7.75
808,Cloudy,1,0,103,15,-5.0,-1602.079999999999,False,False,False,0.30000000000000004,70,51.6,0.0,0.30000000000000004,15,5,0.15,0.15,5.15
809,Hot,3,6,56,56,-2.0199999999999996,-1604.099999999999,False,False,False,2.0,0,46.8,0.950212931632136,3.900425863264272,182,5,0.15,1.68,3.6999999999999997
810,Sunny,9,1,73,45,0.25,-1603.849999999999,False,False,False,1.0,0,32.4,0.3934693402873666,1.3934693402873666,45,5,0.15,4.05,3.8
811,Hot,5,1,97,97,-0.15000000000000036,-1603.999999999999,False,False,False,2.0,0,42.0,0.3934693402873666,2.786938680574733,117,5,0.15,4.85,5.0
812,Cloudy,10,8,38,29,-0.19999999999999973,-1604.1999999999991,False,False,False,0.5,50,30.0,0.9816843611112658,0.9908421805556329,29,5,0.15,2.9,3.0999999999999996
813,Sunny,9,1,8,8,0.16999999999999993,-1604.029999999999,False,False,False,1.0,0,32.4,0.3934693402873666,1.3934693402873666,45,5,0.15,0.72,0.55
814,Hot,5,6,141,141,-0.8999999999999995,-1604.9299999999992,False,False,False,2.0,0,42.0,0.950212931632136,3.900425863264272,163,5,0.15,7.05,7.949999999999999
815,Sunny,5,6,48,48,-0.8999999999999999,-1605.8299999999992,False,False,False,1.0,0,42.0,0.950212931632136,1.950212931632136,81,5,0.15,2.4,3.3
816,Hot,0,3,82,82,-4.55,-1610.3799999999992,False,False,False,2.0,0,54.0,0.7768698398515702,3.55373967970314,191,5,0.15,0.0,4.55
817,Sunny,6,7,128,78,-2.7700000000000005,-1613.1499999999992,False,False,False,1.0,0,39.6,0.9698026165776815,1.9698026165776814,78,5,0.15,4.68,7.45
818,Hot,13,2,91,57,2.5600000000000005,-1610.5899999999992,False,False,False,2.0,0,17.75147928994083,0.6321205588285577,3.2642411176571153,57,5,0.15,7.41,4.85
819,Hot,10,4,77,77,3.25,-1607.3399999999992,False,False,False,2.0,0,30.0,0.8646647167633873,3.7293294335267744,111,5,0.15,7.7,4.45
820,Sunny,10,1,34,34,1.55,-1605.7899999999993,False,False,False,1.0,0,30.0,0.3934693402873666,1.3934693402873666,41,5,0.15,3.4,1.8499999999999999
821,Cloudy,10,4,17,17,0.25,-1605.5399999999993,False,False,False,0.7,30,30.0,0.8646647167633873,1.305265301734371,39,5,0.15,1.7,1.45
822,Hot,10,0,24,24,1.2,-1604.3399999999992,False,False,False,2.0,0,30.0,0.0,2.0,60,5,0.15,2.4,1.2
823,Sunny,6,1,112,55,-2.45,-1606.7899999999993,False,False,False,1.0,0,39.6,0.3934693402873666,1.3934693402873666,55,5,0.15,3.3,5.75
824,Sunny,6,0,46,39,0.040000000000000036,-1606.7499999999993,False,False,False,1.0,0,39.6,0.0,1.0,39,5,0.15,2.34,2.3
825,Sunny,7,3,50,50,0.5499999999999998,-1606.1999999999994,False,False,False,1.0,0,37.2,0.7768698398515702,1.77686983985157,66,5,0.15,3.5,2.95
826,Cloudy,12,3,78,11,-3.0299999999999994,-1609.2299999999993,False,False,False,0.30000000000000004,70,20.833333333333332,0.7768698398515702,0.5330609519554711,11,5,0.15,1.32,4.35
827,Sunny,5,7,79,79,-1.0499999999999998,-1610.2799999999993,False,False,False,1.0,0,42.0,0.9698026165776815,1.9698026165776814,82,5,0.15,3.95,5.0
828,Cloudy,11,3,28,28,1.2300000000000002,-1609.0499999999993,False,False,False,0.7,30,24.793388429752067,0.7768698398515702,1.243808887896099,30,5,0.15,3.08,1.8499999999999999
829,Cloudy,6,5,22,22,-0.53,-1609.5799999999992,False,False,False,0.4,60,39.6,0.9179150013761012,0.7671660005504406,30,5,0.15,1.32,1.85
830,Sunny,0,0,26,26,-1.3,-1610.8799999999992,False,True,True,0.1,0,54.0,0.0,0.1,26,5,0.15,0.0,1.3
831,Cloudy,2,5,145,0,-8.0,-1618.8799999999992,True,False,False,0.4,60,49.2,0.9179150013761012,0.7671660005504406,0,5,0.15,0.0,8.0
832,Sunny,11,5,79,0,-4.7,-1623.5799999999992,False,True,False,0.1,0,24.793388429752067,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,4.7
833,Hot,3,6,129,129,-3.4799999999999995,-1627.0599999999993,False,False,False,2.0,0,46.8,0.950212931632136,3.900425863264272,182,5,0.15,3.87,7.35
834,Sunny,12,4,120,38,-2.04,-1629.0999999999992,False,False,False,1.0,0,20.833333333333332,0.8646647167633873,1.8646647167633872,38,5,0.15,4.56,6.6
835,Sunny,4,6,98,86,-2.3600000000000008,-1631.4599999999991,False,False,False,1.0,0,44.4,0.950212931632136,1.950212931632136,86,5,0.15,3.44,5.800000000000001
836,Hot,3,1,75,75,-1.65,-1633.1099999999992,False,False,False,2.0,0,46.8,0.3934693402873666,2.786938680574733,130,5,0.15,2.25,3.9
837,Sunny,4,8,80,80,-2.0,-1635.1099999999992,False,True,True,0.1,0,44.4,0.9816843611112658,0.19816843611112658,80,5,0.15,3.2,5.2
838,Hot,6,6,113,113,0.22999999999999954,-1634.8799999999992,False,False,False,2.0,0,39.6,0.950212931632136,3.900425863264272,154,5,0.15,6.78,6.550000000000001
839,Sunny,5,5,75,0,-4.5,-1639.3799999999992,False,True,False,0.1,0,42.0,0.9179150013761012,0.19179150013761015,0,5,0.15,0.0,4.5
840,Cloudy,5,1,64,0,-3.35,-1642.729999999999,True,False,False,0.6,40,42.0,0.3934693402873666,0.83608160417242,0,5,0.15,0.0,3.35
841,Cloudy,5,8,130,0,-7.7,-1650.4299999999992,True,False,False,0.6,40,42.0,0.9816843611112658,1.1890106166667593,0,5,0.15,0.0,7.7
842,Hot,0,3,86,86,-4.75,-1655.1799999999992,False,False,False,2.0,0,54.0,0.7768698398515702,3.55373967970314,191,5,0.15,0.0,4.75
843,Sunny,0,8,44,0,-3.4000000000000004,-1658.5799999999992,False,True,False,0.1,0,54.0,0.9816843611112658,0.19816843611112658,0,5,0.15,0.0,3.4000000000000004
844,Sunny,5,4,2,2,-0.6,-1659.1799999999992,False,False,False,1.0,0,42.0,0.8646647167633873,1.8646647167633872,78,5,0.15,0.1,0.7
845,Sunny,4,0,99,44,-3.1900000000000004,-1662.3699999999992,False,False,False,1.0,0,44.4,0.0,1.0,44,5,0.15,1.76,4.95
846,Sunny,10,8,55,55,1.5499999999999998,-1660.8199999999993,False,False,False,1.0,0,30.0,0.9816843611112658,1.9816843611112658,59,5,0.15,5.5,3.95
847,Cloudy,3,2,49,45,-1.4,-1662.2199999999993,False,False,False,0.6,40,46.8,0.6321205588285577,0.9792723352971345,45,5,0.15,1.35,2.75
848,Hot,11,3,93,88,4.579999999999999,-1657.6399999999994,False,False,False,2.0,0,24.793388429752067,0.7768698398515702,3.55373967970314,88,5,0.15,9.68,5.1000000000000005
849,Hot,3,3,118,118,-2.8100000000000005,-1660.4499999999994,False,False,False,2.0,0,46.8,0.7768698398515702,3.55373967970314,166,5,0.15,3.54,6.3500000000000005
850,Sunny,8,6,62,62,0.96,-1659.4899999999993,False,False,False,1.0,0,34.8,0.950212931632136,1.950212931632136,67,5,0.15,4.96,4.0
851,Sunny,7,2,26,26,0.21999999999999997,-1659.2699999999993,False,True,True,0.1,0,37.2,0.6321205588285577,0.16321205588285578,26,5,0.15,1.82,1.6
852,Sunny,6,5,74,74,-0.009999999999999787,-1659.2799999999993,False,False,False,1.0,0,39.6,0.9179150013761012,1.9179150013761013,75,5,0.15,4.44,4.45
853,Sunny,1,8,51,51,-3.24,-1662.5199999999993,False,False,False,1.0,0,51.6,0.9816843611112658,1.9816843611112658,102,5,0.15,0.51,3.75
854,Hot,6,1,142,110,-0.6500000000000004,-1663.1699999999994,False,False,False,2.0,0,39.6,0.3934693402873666,2.786938680574733,110,5,0.15,6.6,7.25
855,Hot,10,3,121,106,4.1,-1659.0699999999995,False,False,False,2.0,0,30.0,0.7768698398515702,3.55373967970314,106,5,0.15,10.6,6.5
856,Sunny,5,7,44,44,-1.0499999999999998,-1660.1199999999994,False,False,True,1.0,0,42.0,0.9698026165776815,1.9698026165776814,82,5,0.15,2.2,3.25
