Day,Weather,PricePerGlass,SignsMade,GlassesMade,GlassesSold,Profit,Assets,Storm,StreetCrewWorking,StreetCrewThirsty,WeatherFactor,MarketingFactor,DemandMultiplier,AdjDemand,ChanceOfRain,BaseDemand,CostPerGlass,CostPerSign,Income,Expenses
2953,Cloudy,8,0,9,9,0.26999999999999996,822.69,False,False,False,0.30000000000000004,1.0,0.30000000000000004,10,70,34.8,5,0.15,0.72,0.45
2954,Sunny,6,0,55,39,-0.41000000000000014,822.2800000000001,False,False,False,1.0,1.0,1.0,39,0,39.6,5,0.15,2.34,2.75
2955,Hot,9,2,66,66,2.3400000000000007,824.6200000000001,False,False,False,2.0,1.6321205588285577,3.2642411176571153,105,0,32.4,5,0.15,5.94,3.5999999999999996
2956,Sunny,8,5,57,57,0.9599999999999995,825.5800000000002,False,False,True,1.0,1.9179150013761013,1.9179150013761013,66,0,34.8,5,0.15,4.56,3.6
2957,Sunny,6,2,46,46,0.16000000000000014,825.7400000000001,False,False,False,1.0,1.6321205588285577,1.6321205588285577,64,0,39.6,5,0.15,2.76,2.5999999999999996
2958,Sunny,8,4,54,0,-3.3000000000000003,822.4400000000002,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,34.8,5,0.15,0.0,3.3000000000000003
2959,Hot,6,4,150,147,0.7200000000000006,823.1600000000002,False,False,False,2.0,1.8646647167633872,3.7293294335267744,147,0,39.6,5,0.15,8.82,8.1
2960,Sunny,10,1,40,40,1.85,825.0100000000002,False,False,True,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.0,2.15
2961,Sunny,6,2,48,48,0.18000000000000016,825.1900000000002,False,False,False,1.0,1.6321205588285577,1.6321205588285577,64,0,39.6,5,0.15,2.88,2.6999999999999997
2962,Hot,13,3,121,63,1.6899999999999995,826.8800000000002,False,False,False,2.0,1.77686983985157,3.55373967970314,63,0,17.75147928994083,5,0.15,8.19,6.5
2963,Hot,14,0,88,30,-0.20000000000000018,826.6800000000002,False,False,False,2.0,1.0,2.0,30,0,15.306122448979592,5,0.15,4.2,4.4
2964,Hot,8,4,127,127,3.210000000000001,829.8900000000002,False,False,False,2.0,1.8646647167633872,3.7293294335267744,129,0,34.8,5,0.15,10.16,6.949999999999999
2965,Sunny,9,2,55,52,1.63,831.5200000000002,False,False,True,1.0,1.6321205588285577,1.6321205588285577,52,0,32.4,5,0.15,4.68,3.05
2966,Sunny,6,5,48,0,-3.15,828.3700000000002,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,39.6,5,0.15,0.0,3.15
2967,Sunny,10,3,54,53,2.1499999999999995,830.5200000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,53,0,30.0,5,0.15,5.3,3.1500000000000004
2968,Cloudy,9,2,29,21,0.1399999999999999,830.6600000000002,False,False,False,0.4,1.6321205588285577,0.6528482235314231,21,60,32.4,5,0.15,1.89,1.75
2969,Hot,9,7,148,127,2.9799999999999986,833.6400000000002,False,False,False,2.0,1.9698026165776814,3.939605233155363,127,0,32.4,5,0.15,11.43,8.450000000000001
2970,Cloudy,6,0,32,15,-0.7000000000000001,832.9400000000002,False,False,False,0.4,1.0,0.4,15,60,39.6,5,0.15,0.9,1.6
2971,Hot,8,7,156,137,2.110000000000001,835.0500000000002,False,False,False,2.0,1.9698026165776814,3.939605233155363,137,0,34.8,5,0.15,10.96,8.85
2972,Sunny,9,1,55,45,1.15,836.2000000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,45,0,32.4,5,0.15,4.05,2.9
2973,Cloudy,9,3,46,40,0.8500000000000001,837.0500000000002,False,False,False,0.7,1.77686983985157,1.243808887896099,40,30,32.4,5,0.15,3.6,2.75
2974,Cloudy,8,0,36,24,0.11999999999999988,837.1700000000002,False,False,False,0.7,1.0,0.7,24,30,34.8,5,0.15,1.92,1.8
2975,Cloudy,8,0,6,6,0.18,837.3500000000001,False,False,False,0.6,1.0,0.6,20,40,34.8,5,0.15,0.48,0.3
2976,Sunny,8,1,46,46,1.2300000000000004,838.5800000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.68,2.4499999999999997
2977,Sunny,11,2,51,40,1.5500000000000007,840.1300000000001,False,False,True,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,2.8499999999999996
2978,Cloudy,7,3,69,33,-1.5900000000000003,838.5400000000001,False,False,False,0.5,1.77686983985157,0.888434919925785,33,50,37.2,5,0.15,2.31,3.9000000000000004
2979,Sunny,10,3,47,47,1.9000000000000004,840.44,False,False,False,1.0,1.77686983985157,1.77686983985157,53,0,30.0,5,0.15,4.7,2.8
2980,Sunny,11,0,47,24,0.29000000000000004,840.73,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.35
2981,Sunny,10,4,57,55,2.05,842.78,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,5.5,3.45
2982,Sunny,10,4,58,55,2.0,844.78,False,False,True,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,5.5,3.5
2983,Sunny,9,0,52,0,-2.6,842.18,False,True,False,0.1,1.0,0.1,0,0,32.4,5,0.15,0.0,2.6
2984,Sunny,7,0,55,37,-0.16000000000000014,842.02,False,False,True,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.75
2985,Sunny,6,0,55,0,-2.75,839.27,False,True,False,0.1,1.0,0.1,0,0,39.6,5,0.15,0.0,2.75
2986,Sunny,9,3,53,53,1.67,840.9399999999999,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,4.77,3.0999999999999996
2987,Hot,14,7,84,60,3.1500000000000004,844.0899999999999,False,False,False,2.0,1.9698026165776814,3.939605233155363,60,0,15.306122448979592,5,0.15,8.4,5.25
2988,Sunny,7,5,56,56,0.3700000000000001,844.4599999999999,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.92,3.55
2989,Sunny,11,2,58,40,1.2000000000000006,845.66,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,3.1999999999999997
2990,Sunny,7,1,51,51,0.8700000000000001,846.53,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.57,2.6999999999999997
2991,Sunny,10,5,43,43,1.4,847.93,False,False,False,1.0,1.9179150013761013,1.9179150013761013,57,0,30.0,5,0.15,4.3,2.9
2992,Sunny,8,4,49,49,0.8699999999999997,848.8,False,False,True,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,3.92,3.0500000000000003
2993,Sunny,11,5,46,0,-3.05,845.75,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,24.793388429752067,5,0.15,0.0,3.05
2994,Sunny,6,2,57,57,0.27,846.02,False,False,False,1.0,1.6321205588285577,1.6321205588285577,64,0,39.6,5,0.15,3.42,3.15
2995,Sunny,7,5,54,54,0.3299999999999996,846.35,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.78,3.45
2996,Hot,10,1,119,83,2.2,848.5500000000001,False,False,False,2.0,1.3934693402873666,2.786938680574733,83,0,30.0,5,0.15,8.3,6.1000000000000005
2997,Hot,11,4,66,66,3.36,851.9100000000001,False,False,False,2.0,1.8646647167633872,3.7293294335267744,92,0,24.793388429752067,5,0.15,7.26,3.9
2998,Cloudy,6,3,42,42,-0.029999999999999805,851.8800000000001,False,False,False,0.7,1.77686983985157,1.243808887896099,49,30,39.6,5,0.15,2.52,2.55
2999,Hot,12,7,142,82,1.6899999999999995,853.5700000000002,False,False,False,2.0,1.9698026165776814,3.939605233155363,82,0,20.833333333333332,5,0.15,9.84,8.15
3000,Cloudy,8,3,42,0,-2.55,851.0200000000002,True,False,False,0.5,1.77686983985157,0.888434919925785,0,50,34.8,5,0.15,0.0,2.55
3001,Sunny,8,0,56,34,-0.07999999999999963,850.9400000000002,False,False,False,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.8
3002,Sunny,9,5,40,40,0.8500000000000001,851.7900000000002,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,3.6,2.75
3003,Sunny,8,5,46,0,-3.05,848.7400000000002,False,True,False,0.1,1.9179150013761013,0.19179150013761015,0,0,34.8,5,0.15,0.0,3.05
3004,Hot,9,2,79,79,2.8600000000000003,851.6000000000003,False,False,False,2.0,1.6321205588285577,3.2642411176571153,105,0,32.4,5,0.15,7.11,4.25
3005,Sunny,10,0,55,30,0.25,851.8500000000003,False,False,False,1.0,1.0,1.0,30,0,30.0,5,0.15,3.0,2.75
3006,Cloudy,6,2,52,25,-1.4,850.4500000000003,False,False,False,0.4,1.6321205588285577,0.6528482235314231,25,60,39.6,5,0.15,1.5,2.9
3007,Sunny,11,4,55,46,1.7099999999999995,852.1600000000003,False,False,False,1.0,1.8646647167633872,1.8646647167633872,46,0,24.793388429752067,5,0.15,5.06,3.35
3008,Sunny,11,2,55,0,-3.05,849.1100000000004,False,True,False,0.1,1.6321205588285577,0.16321205588285578,0,0,24.793388429752067,5,0.15,0.0,3.05
3009,Hot,6,0,158,79,-3.16,845.9500000000004,False,False,False,2.0,1.0,2.0,79,0,39.6,5,0.15,4.74,7.9
3010,Sunny,10,3,59,0,-3.4000000000000004,842.5500000000004,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,30.0,5,0.15,0.0,3.4000000000000004
3011,Cloudy,6,0,5,5,0.04999999999999999,842.6000000000004,False,False,False,0.5,1.0,0.5,19,50,39.6,5,0.15,0.3,0.25
3012,Sunny,9,4,47,0,-2.95,839.6500000000003,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,32.4,5,0.15,0.0,2.95
3013,Cloudy,6,2,51,38,-0.5699999999999998,839.0800000000003,False,False,False,0.6,1.6321205588285577,0.9792723352971345,38,40,39.6,5,0.15,2.28,2.8499999999999996
3014,Cloudy,8,0,13,0,-0.65,838.4300000000003,True,False,False,0.6,1.0,0.6,0,40,34.8,5,0.15,0.0,0.65
3015,Sunny,6,0,47,0,-2.35,836.0800000000003,False,True,False,0.1,1.0,0.1,0,0,39.6,5,0.15,0.0,2.35
3016,Hot,7,5,147,142,1.8399999999999999,837.9200000000003,False,False,False,2.0,1.9179150013761013,3.8358300027522025,142,0,37.2,5,0.15,9.94,8.1
3017,Sunny,9,3,52,52,1.63,839.5500000000003,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,4.68,3.05
3018,Cloudy,8,3,57,0,-3.3,836.2500000000003,True,False,False,0.5,1.77686983985157,0.888434919925785,0,50,34.8,5,0.15,0.0,3.3
3019,Hot,6,3,150,140,0.4500000000000002,836.7000000000004,False,False,False,2.0,1.77686983985157,3.55373967970314,140,0,39.6,5,0.15,8.4,7.95
3020,Hot,11,4,81,81,4.260000000000001,840.9600000000004,False,False,False,2.0,1.8646647167633872,3.7293294335267744,92,0,24.793388429752067,5,0.15,8.91,4.6499999999999995
3021,Sunny,7,0,50,37,0.08999999999999986,841.0500000000004,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.5
3022,Sunny,9,4,57,57,1.6799999999999997,842.7300000000004,False,False,False,1.0,1.8646647167633872,1.8646647167633872,60,0,32.4,5,0.15,5.13,3.45
3023,Cloudy,7,2,63,36,-0.9299999999999997,841.8000000000004,False,False,False,0.6,1.6321205588285577,0.9792723352971345,36,40,37.2,5,0.15,2.52,3.4499999999999997
3024,Sunny,9,4,53,53,1.5199999999999996,843.3200000000004,False,False,False,1.0,1.8646647167633872,1.8646647167633872,60,0,32.4,5,0.15,4.77,3.25
3025,Sunny,9,5,59,59,1.6099999999999994,844.9300000000004,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,5.31,3.7
3026,Sunny,7,5,46,46,0.17000000000000037,845.1000000000004,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.22,3.05
3027,Hot,8,7,124,124,2.67,847.7700000000003,False,False,False,2.0,1.9698026165776814,3.939605233155363,137,0,34.8,5,0.15,9.92,7.25
3028,Sunny,6,3,45,0,-2.7,845.0700000000003,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,39.6,5,0.15,0.0,2.7
3029,Sunny,11,2,50,40,1.6000000000000005,846.6700000000003,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,2.8
3030,Cloudy,6,3,39,0,-2.4,844.2700000000003,True,False,False,0.5,1.77686983985157,0.888434919925785,0,50,39.6,5,0.15,0.0,2.4
3031,Sunny,11,4,47,0,-2.95,841.3200000000003,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,24.793388429752067,5,0.15,0.0,2.95
3032,Hot,9,4,105,105,3.5999999999999996,844.9200000000003,False,False,False,2.0,1.8646647167633872,3.7293294335267744,120,0,32.4,5,0.15,9.45,5.85
3033,Hot,9,3,152,115,2.3000000000000007,847.2200000000003,False,False,False,2.0,1.77686983985157,3.55373967970314,115,0,32.4,5,0.15,10.35,8.049999999999999
3034,Sunny,7,4,48,0,-3.0,844.2200000000003,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,37.2,5,0.15,0.0,3.0
3035,Sunny,7,4,51,0,-3.15,841.0700000000003,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,37.2,5,0.15,0.0,3.15
3036,Hot,14,6,155,59,-0.39000000000000057,840.6800000000003,False,False,False,2.0,1.950212931632136,3.900425863264272,59,0,15.306122448979592,5,0.15,8.26,8.65
3037,Hot,9,5,95,95,3.0500000000000007,843.7300000000002,False,False,False,2.0,1.9179150013761013,3.8358300027522025,124,0,32.4,5,0.15,8.55,5.5
3038,Hot,9,1,152,90,0.34999999999999964,844.0800000000003,False,False,False,2.0,1.3934693402873666,2.786938680574733,90,0,32.4,5,0.15,8.1,7.75
3039,Hot,13,4,113,66,2.33,846.4100000000003,False,False,False,2.0,1.8646647167633872,3.7293294335267744,66,0,17.75147928994083,5,0.15,8.58,6.25
3040,Sunny,9,5,42,42,0.9299999999999997,847.3400000000003,False,False,False,1.0,1.9179150013761013,1.9179150013761013,62,0,32.4,5,0.15,3.78,2.85
3041,Sunny,8,4,53,53,0.9900000000000002,848.3300000000003,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,4.24,3.25
3042,Cloudy,9,3,67,0,-3.8,844.5300000000003,True,False,False,0.30000000000000004,1.77686983985157,0.5330609519554711,0,70,32.4,5,0.15,0.0,3.8
3043,Hot,12,2,139,68,0.9100000000000001,845.4400000000003,False,False,False,2.0,1.6321205588285577,3.2642411176571153,68,0,20.833333333333332,5,0.15,8.16,7.25
3044,Hot,6,1,111,110,0.8999999999999995,846.3400000000003,False,False,False,2.0,1.3934693402873666,2.786938680574733,110,0,39.6,5,0.15,6.6,5.7
3045,Sunny,10,4,48,48,1.7999999999999998,848.1400000000002,False,False,False,1.0,1.8646647167633872,1.8646647167633872,55,0,30.0,5,0.15,4.8,3.0
3046,Sunny,9,0,56,32,0.08000000000000007,848.2200000000003,False,False,True,1.0,1.0,1.0,32,0,32.4,5,0.15,2.88,2.8
3047,Sunny,7,0,56,37,-0.20999999999999996,848.0100000000002,False,False,True,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.8
3048,Sunny,7,1,41,41,0.6700000000000004,848.6800000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,2.87,2.1999999999999997
3049,Sunny,11,1,50,0,-2.65,846.0300000000002,False,True,False,0.1,1.3934693402873666,0.13934693402873666,0,0,24.793388429752067,5,0.15,0.0,2.65
3050,Cloudy,9,2,59,26,-0.9100000000000001,845.1200000000002,False,False,False,0.5,1.6321205588285577,0.8160602794142788,26,50,32.4,5,0.15,2.34,3.25
3051,Sunny,8,2,40,40,0.9000000000000004,846.0200000000002,False,False,True,1.0,1.6321205588285577,1.6321205588285577,56,0,34.8,5,0.15,3.2,2.3
3052,Sunny,10,1,56,41,1.15,847.1700000000002,False,False,True,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.1,2.9499999999999997
3053,Sunny,6,1,48,48,0.33000000000000007,847.5000000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,2.88,2.55
3054,Sunny,8,4,54,54,1.02,848.5200000000002,False,False,False,1.0,1.8646647167633872,1.8646647167633872,64,0,34.8,5,0.15,4.32,3.3000000000000003
3055,Sunny,8,1,42,42,1.1099999999999999,849.6300000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,48,0,34.8,5,0.15,3.36,2.25
3056,Hot,8,0,79,69,1.5699999999999994,851.2000000000003,False,False,False,2.0,1.0,2.0,69,0,34.8,5,0.15,5.52,3.95
3057,Sunny,7,5,46,46,0.17000000000000037,851.3700000000002,False,False,False,1.0,1.9179150013761013,1.9179150013761013,71,0,37.2,5,0.15,3.22,3.05
3058,Sunny,8,3,40,40,0.75,852.1200000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.2,2.45
3059,Sunny,11,0,53,24,-0.009999999999999787,852.1100000000002,False,False,False,1.0,1.0,1.0,24,0,24.793388429752067,5,0.15,2.64,2.65
3060,Hot,8,5,132,132,3.210000000000001,855.3200000000003,False,False,False,2.0,1.9179150013761013,3.8358300027522025,133,0,34.8,5,0.15,10.56,7.35
3061,Sunny,9,3,42,42,1.23,856.5500000000003,False,True,True,0.1,1.77686983985157,0.17768698398515703,42,0,32.4,5,0.15,3.78,2.55
3062,Sunny,7,3,44,44,0.4299999999999997,856.9800000000002,False,True,True,0.1,1.77686983985157,0.17768698398515703,44,0,37.2,5,0.15,3.08,2.6500000000000004
3063,Sunny,10,3,41,0,-2.5,854.4800000000002,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,30.0,5,0.15,0.0,2.5
3064,Sunny,6,1,41,41,0.26000000000000023,854.7400000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,2.46,2.1999999999999997
3065,Sunny,6,4,46,46,-0.14000000000000012,854.6000000000003,False,False,False,1.0,1.8646647167633872,1.8646647167633872,73,0,39.6,5,0.15,2.76,2.9
3066,Sunny,11,2,40,40,2.1000000000000005,856.7000000000003,False,False,False,1.0,1.6321205588285577,1.6321205588285577,40,0,24.793388429752067,5,0.15,4.4,2.3
3067,Sunny,9,1,46,0,-2.4499999999999997,854.2500000000002,False,True,False,0.1,1.3934693402873666,0.13934693402873666,0,0,32.4,5,0.15,0.0,2.4499999999999997
3068,Sunny,6,0,53,39,-0.31000000000000005,853.9400000000003,False,False,False,1.0,1.0,1.0,39,0,39.6,5,0.15,2.34,2.65
3069,Sunny,9,3,54,54,1.71,855.6500000000003,False,False,False,1.0,1.77686983985157,1.77686983985157,57,0,32.4,5,0.15,4.86,3.1500000000000004
3070,Hot,9,2,117,105,3.3,858.9500000000003,False,False,False,2.0,1.6321205588285577,3.2642411176571153,105,0,32.4,5,0.15,9.45,6.1499999999999995
3071,Sunny,6,3,55,55,0.09999999999999964,859.0500000000003,False,False,False,1.0,1.77686983985157,1.77686983985157,70,0,39.6,5,0.15,3.3,3.2
3072,Sunny,11,3,43,0,-2.5999999999999996,856.4500000000003,False,True,False,0.1,1.77686983985157,0.17768698398515703,0,0,24.793388429752067,5,0.15,0.0,2.5999999999999996
3073,Sunny,10,1,45,41,1.6999999999999997,858.1500000000003,False,False,False,1.0,1.3934693402873666,1.3934693402873666,41,0,30.0,5,0.15,4.1,2.4
3074,Sunny,11,1,50,34,1.0900000000000003,859.2400000000004,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.65
3075,Sunny,8,3,49,49,1.0199999999999996,860.2600000000003,False,False,False,1.0,1.77686983985157,1.77686983985157,61,0,34.8,5,0.15,3.92,2.9000000000000004
3076,Cloudy,6,1,34,16,-0.8899999999999999,859.3700000000003,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,16,70,39.6,5,0.15,0.96,1.8499999999999999
3077,Cloudy,9,1,6,0,-0.44999999999999996,858.9200000000003,True,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,0,70,32.4,5,0.15,0.0,0.44999999999999996
3078,Cloudy,8,0,29,17,-0.08999999999999986,858.8300000000003,False,False,False,0.5,1.0,0.5,17,50,34.8,5,0.15,1.36,1.45
3079,Sunny,7,3,44,44,0.4299999999999997,859.2600000000002,False,False,True,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.08,2.6500000000000004
3080,Cloudy,7,1,12,12,0.08999999999999997,859.3500000000003,False,False,False,0.30000000000000004,1.3934693402873666,0.41804080208621003,15,70,37.2,5,0.15,0.84,0.75
3081,Hot,6,2,119,119,0.8899999999999997,860.2400000000002,False,False,False,2.0,1.6321205588285577,3.2642411176571153,129,0,39.6,5,0.15,7.14,6.25
3082,Sunny,10,4,51,0,-3.15,857.0900000000003,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,30.0,5,0.15,0.0,3.15
3083,Sunny,9,2,42,42,1.38,858.4700000000003,False,True,True,0.1,1.6321205588285577,0.16321205588285578,42,0,32.4,5,0.15,3.78,2.4
3084,Sunny,8,5,42,42,0.5099999999999998,858.9800000000002,False,False,False,1.0,1.9179150013761013,1.9179150013761013,66,0,34.8,5,0.15,3.36,2.85
3085,Sunny,7,1,56,51,0.6200000000000001,859.6000000000003,False,False,False,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.57,2.9499999999999997
3086,Sunny,8,4,42,0,-2.7,856.9000000000002,False,True,False,0.1,1.8646647167633872,0.18646647167633873,0,0,34.8,5,0.15,0.0,2.7
3087,Cloudy,8,1,20,19,0.3700000000000001,857.2700000000002,False,False,False,0.4,1.3934693402873666,0.5573877361149466,19,60,34.8,5,0.15,1.52,1.15
3088,Cloudy,9,1,10,0,-0.65,856.6200000000002,True,False,False,0.7,1.3934693402873666,0.9754285382011565,0,30,32.4,5,0.15,0.0,0.65
3089,Sunny,10,2,58,48,1.6,858.2200000000003,False,False,False,1.0,1.6321205588285577,1.6321205588285577,48,0,30.0,5,0.15,4.8,3.1999999999999997
3090,Sunny,6,3,50,50,0.04999999999999982,858.2700000000002,False,False,False,1.0,1.77686983985157,1.77686983985157,70,0,39.6,5,0.15,3.0,2.95
3091,Sunny,11,1,55,34,0.8400000000000003,859.1100000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,34,0,24.793388429752067,5,0.15,3.74,2.9
3092,Cloudy,8,1,19,19,0.42000000000000015,859.5300000000002,False,False,False,0.7,1.3934693402873666,0.9754285382011565,33,30,34.8,5,0.15,1.52,1.0999999999999999
3093,Sunny,11,5,49,47,1.9699999999999998,861.5000000000002,False,False,False,1.0,1.9179150013761013,1.9179150013761013,47,0,24.793388429752067,5,0.15,5.17,3.2
3094,Sunny,8,0,44,34,0.52,862.0200000000002,False,False,False,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.2
3095,Hot,10,6,66,66,2.4000000000000004,864.4200000000002,False,False,False,2.0,1.950212931632136,3.900425863264272,117,0,30.0,5,0.15,6.6,4.199999999999999
3096,Cloudy,7,2,42,0,-2.4,862.0200000000002,True,False,False,0.6,1.6321205588285577,0.9792723352971345,0,40,37.2,5,0.15,0.0,2.4
3097,Sunny,6,1,46,46,0.31000000000000005,862.3300000000002,False,False,False,1.0,1.3934693402873666,1.3934693402873666,55,0,39.6,5,0.15,2.76,2.4499999999999997
3098,Sunny,7,3,56,56,0.6699999999999999,863.0000000000001,False,False,False,1.0,1.77686983985157,1.77686983985157,66,0,37.2,5,0.15,3.92,3.25
3099,Sunny,8,0,48,34,0.3200000000000003,863.3200000000002,False,False,False,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.4
3100,Sunny,7,1,55,51,0.6699999999999999,863.9900000000001,False,False,True,1.0,1.3934693402873666,1.3934693402873666,51,0,37.2,5,0.15,3.57,2.9
3101,Cloudy,7,3,48,0,-2.8499999999999996,861.1400000000001,True,False,False,0.4,1.77686983985157,0.7107479359406281,0,60,37.2,5,0.15,0.0,2.8499999999999996
3102,Sunny,8,0,56,34,-0.07999999999999963,861.0600000000001,False,False,True,1.0,1.0,1.0,34,0,34.8,5,0.15,2.72,2.8
3103,Sunny,7,0,44,37,0.3899999999999997,861.45,False,False,False,1.0,1.0,1.0,37,0,37.2,5,0.15,2.59,2.2
3104,Hot,13,7,120,69,1.9200000000000008,863.37,False,False,False,2.0,1.9698026165776814,3.939605233155363,69,0,17.75147928994083,5,0.15,8.97,7.05
3105,Hot,13,3,60,60,4.35,867.72,False,False,False,2.0,1.77686983985157,3.55373967970314,63,0,17.75147928994083,5,0.15,7.8,3.45
